Subject-id,Activity Label,Timestamp,X-accel,Y-accel,Z-accel
1641,M,1218161978774000,11.55118,-4.720584,4.773274
1604,M,18962332198317,0.020690918,6.499115,-3.6577606
1642,M,1472094513221000,0.7161109,10.466236,2.3950195
1650,M,360440897783000,2.1148024,-7.3958206,2.5339308
1644,M,1819235129758000,3.9326222,-8.631651,-4.4451566
1605,M,183542549086432,-0.6536171,9.738416,0.64703304
1631,M,1554530747692880,4.261734,10.959442,5.158661
1612,M,5877826868000,-5.912384,-4.4495544,-3.0736542
1608,M,110708759467786,-0.2138977,7.7798004,3.0961304
1644,M,1819220904856000,5.142107,-6.1959157,-1.9088306
1610,M,19151655117520,5.1207886,9.868225,0.17875671
1628,M,1139280087521056,-1.3704987,-8.565048,1.7801666
1622,M,1149317834285939,2.4598236,-9.367462,0.14065552
1641,M,1218133455625000,14.0300255,-5.1780324,8.629255
1601,M,265869680959098,5.031415,9.1350765,1.2060791
1615,M,169498570365122,2.9720917,-10.8389435,-19.583878
1629,M,1127742927797658,-3.6899872,8.848328,-2.4893494
1604,M,18853315777053,-7.581543,19.613052,-7.007019
1648,M,460551853857000,-0.9316626,-9.570498,-0.6490503
1638,M,1139709457025369,8.387786,0.90530753,-0.92850137
1639,M,184295873226881,10.359411,-2.707094,1.1540052
1646,M,1467637709113000,-9.630374,-2.818938,-4.248765
1625,M,708340539693845,-7.526108,-3.0579376,-2.4798431
1627,M,443101334018132,-0.465271,-8.925079,-2.6186676
1613,M,177758013078285,-2.3301568,8.987833,2.0733786
1615,M,169640820417173,-2.4600983,-9.790894,-0.6804657
1605,M,183527026535345,-0.26156655,9.539098,0.82899237
1614,M,82187922593000,14.135406,10.078242,-4.016448
1603,M,9237560890011,-1.1234791,8.180987,2.2906525
1650,M,360311741143000,0.16046631,-10.540482,0.26584718
1649,M,1165766517301252,0.10295067,-8.142081,-2.2254105
1640,M,173451910627311,10.235212,-1.2443863,-2.1175218
1616,M,193224878113365,-0.6433716,-8.591003,-1.2295532
1607,M,287681185123158,19.612701,-19.6133,-5.7281275
1642,M,1472066934639000,0.68976563,9.927357,2.2369483
1633,M,694679326785766,-2.8884583,-8.508652,-2.374588
1611,M,801390783666,7.552765,-9.634155,-2.8710785
1617,M,269661293366882,-5.5556946,-4.2292633,2.0964355
1633,M,694558779294986,-4.3012695,-9.559647,1.5618591
1619,M,174298341861230,-0.6183026,-9.712079,1.2096704
1625,M,708348032393001,-6.219574,-1.8386078,3.2040558
1643,M,711072938800000,3.3626075,-8.940608,-0.41194338
1634,M,78430167728500,-2.4632568,-6.249893,-1.7715302
1623,M,2853361238499,0.6769867,-10.025238,-0.6138916
1632,M,6403766562766,-4.579666,-8.394913,-0.96795654
1645,M,1132375893994000,2.1243825,-8.818462,-1.8250049
1602,M,99684855046868,3.9440308,-11.455215,-0.3480835
1623,M,2851548494359,6.2458496,-8.437988,-8.302216
1608,M,110792387397642,0.87493896,8.895767,-0.2695923
1645,M,1132326930225000,5.2834134,-27.719957,-2.2585034
1614,M,82157735091000,-1.6932789,10.657837,-0.49097902
1625,M,708292945100802,-9.013565,-3.681305,3.813675
1600,M,252707638528687,-1.6907501,10.526459,-0.24737549
1628,M,1139301437616036,-0.30613708,-9.722305,0.12435913
1634,M,78402573745623,1.5169983,-9.7391205,-0.92884827
1625,M,708302663432689,-9.239243,-5.5708313,-3.4100342
1633,M,694686376349396,-3.5627594,-8.707489,-0.7876587
1616,M,193266611501134,-0.5628967,-9.401428,-1.0108337
1608,M,110668234555129,-0.5350189,9.6006775,-0.17842102
1641,M,1218052961101000,6.241421,-4.0763235,3.3602126
1612,M,5967154888007,-5.403,-9.245026,-2.6828918
1646,M,1467544355594000,-8.4304695,0.5484595,-3.5087037
1645,M,1132205169390000,-2.1100123,-9.362132,1.6932789
1618,M,776209713649947,5.471817,-10.865906,8.349594
1600,M,252600485216353,-1.7756805,8.782089,1.6914368
1606,M,123222359103077,-6.8574677,-2.7501526,-3.8651276
1630,M,1560497294332520,8.953323,3.5640564,7.611191
1629,M,1127860302966267,-1.7922211,8.320206,-3.3839722
1626,M,599567026949751,7.701889,-6.390274,7.7387238
1607,M,287815741094980,4.405331,-6.6852098,0.51595044
1642,M,1472021546827000,0.047900394,9.436378,1.1615845
1618,M,776099388041058,-1.6695557,-10.042374,-1.9648285
1648,M,460694113030000,-0.51492923,-9.642349,0.5364844
1637,M,16184435004531,9.049783,0.7187094,2.6993127
1608,M,110752265315711,-0.46670532,11.331116,0.63591003
1648,M,460694133229000,-0.8262818,-9.220825,0.30895755
1600,M,252561813341976,0.5052185,8.878845,0.24235535
1641,M,1218179543822000,2.2680836,-2.1243825,-2.215393
1623,M,2911066912846,5.00383,-12.263824,-1.7329712
1610,M,19231838826035,1.6738434,3.694687,0.9489441
1626,M,599706255770006,4.934967,-5.4867706,3.4144592
1630,M,1560564365852552,8.461853,-2.3363953,2.9684906
1645,M,1132301179385000,3.1159205,-10.494976,3.1853762
1645,M,1132320724284000,0.05748047,-3.178191,-0.5748047
1606,M,123061024848502,-14.526672,-2.2978363,-3.237564
1650,M,360435839625000,3.1278956,-7.8820095,3.5039136
1617,M,269727458551080,-7.6577606,-8.420792,2.48201
1616,M,193222944519615,-1.5089874,-9.727509,-0.23268127
1624,M,519032529286202,2.969223,-7.0326233,-3.8797302
1602,M,99756105954359,1.8505554,-9.103775,-0.6662445
1612,M,5994899923048,-6.1914215,-6.802887,-0.5617981
1645,M,1132316654147000,6.8761015,-11.61345,-4.4379716
1631,M,1554691326624904,-0.7825165,9.544312,-1.8359985
1635,M,677083808828276,-6.4171906,-10.051651,-1.0244904
1620,M,939117904341113,3.7393494,-8.758133,0.5486603
1644,M,1819300490830000,1.6813037,-9.158555,-3.4943337
1600,M,252712170386468,-2.949646,10.078598,0.6551056
1635,M,677039517430497,-3.4542084,-11.646713,2.5122986
1625,M,708384549107880,-15.654144,-10.079529,9.246002
1650,M,360392169064000,2.4213648,-8.1143265,3.774551
1628,M,1139278325117803,3.8482208,-9.035965,1.4298401
1616,M,193154060237575,-3.8092499,-9.119156,-1.3707886
1644,M,1819253182685000,1.6453785,-8.701106,-3.2332766
1606,M,123135599131692,-9.355087,1.4823303,-1.4193573
1650,M,360356277678000,1.1088941,-8.962164,2.0980372
1602,M,99703032830331,0.6430359,-9.643417,0.85209656
1618,M,776181263645468,-2.7445374,-10.275116,-1.0311737
1613,M,177797519006393,-1.7938557,5.680842,2.9364884
1629,M,1127848066942694,-4.6262207,8.182236,-8.123581
1643,M,711045950312000,2.8572583,-9.295072,-0.7951465
1640,M,173512692417189,7.2472486,-2.1493945,-1.1454759
1604,M,18872651709985,-1.4253082,10.902542,1.5309906
1631,M,1554659251117642,-0.9015045,11.03743,3.210205
1640,M,173559421936539,8.4826565,-0.44472298,1.488146
1647,M,1219011129472226,-1.5059528,-13.579912,-3.4326868
1650,M,360379634427000,-0.36164796,-8.784932,2.2968237
1648,M,460563337835000,-6.4354177,-6.473738,1.3627661
1650,M,360398819503000,7.455696,-7.470066,-1.8848804
1627,M,443212495519656,-2.1106873,-8.92691,-2.9763794
1615,M,169518913346231,-3.2464905,-9.281204,-0.09298706
1612,M,5848923660863,-5.071472,-7.864105,-2.2464142
1635,M,677113477408338,-0.41830444,-9.392853,-1.5332184
1604,M,18987408490302,0.7382965,9.930695,-1.235672
1616,M,193261334401524,-3.3173828,-6.9907227,-1.1055756
1641,M,1218042748024000,9.390872,-0.8095166,-3.7338357
1643,M,711088317051000,2.7494826,-9.101074,0.67539555
1626,M,599654542212947,4.317322,-8.379181,1.032196
1645,M,1132368962466000,-0.6825806,-9.16095,0.8813672
1609,M,38837691019360,9.706787,-5.884033,0.3919983
1622,M,1149349658014754,2.4755554,-8.133896,6.5822906
1642,M,1471978012827000,-0.5484595,9.663904,3.0057497
1637,M,16194030255561,9.689035,-0.06419453,1.2843395
1620,M,939148368515773,3.1793518,-8.91507,1.2951355
1608,M,110749727473914,-0.9534607,10.538681,0.17633057
1641,M,1218179503536000,9.115445,-1.8824854,-10.691368
1626,M,599707816744127,6.1627502,-6.989258,0.7674866
1646,M,1467653643875000,-8.923843,0.5364844,-3.1231055
1610,M,19265978846603,0.09555054,10.254913,-0.31477356
1616,M,193215592833838,-6.6026,-10.385422,-1.9705963
1604,M,18897728000455,1.6468201,4.512909,0.95022583
1615,M,169606076145548,0.832077,-10.55246,-1.6723938
1612,M,5976117896356,-4.613922,-5.80809,-3.019104
1617,M,269690901542604,-5.809601,-8.706146,-1.5513458
1633,M,694589233403438,-1.8278961,-8.882126,0.19897461
1624,M,519018732278059,3.7852173,-8.925568,-0.5547943
1629,M,1127849124376776,-4.8206177,10.622208,-2.6638947
1647,M,1218914643167624,1.3293805,-7.7649946,-0.78649527
1625,M,708382273106904,-8.146835,-6.529831,-2.3451385
1649,M,1165872301358033,-1.2497733,-5.1343656,4.2275615
1629,M,1127898169186197,-3.7247925,9.264679,-1.3334961
1615,M,169578884978902,0.018707275,-4.2270966,-8.782028
1648,M,460662260451000,-2.914739,-9.410032,-0.43349856
1610,M,19222090317559,2.4970093,2.6699219,4.6276093
1643,M,711125302754000,3.7338357,-13.000167,-5.110972
1609,M,38842625718381,7.8289185,-5.2742615,-1.8358917
1645,M,1132221591326000,4.758904,-6.0330544,-3.151846
1617,M,269712150924728,-0.5706177,-9.621979,1.4236603
1624,M,518956645778636,3.7490845,-6.1780396,-0.9646759
1643,M,711129737032000,0.05508545,-9.7812605,-0.9651929
1626,M,599677000094361,5.910614,-7.4896545,0.8824768
1618,M,776263743508830,1.6369171,-10.44281,2.0645905
1619,M,174159595127481,-1.7124528,-9.44333,0.3764882
1614,M,82193105686000,9.996812,15.677798,-2.1507277
1617,M,269583194315158,0.300766,-8.806625,-2.1065826
1611,M,669060439780,2.438095,-8.46167,-0.8250427
1649,M,1165863721987985,-1.1492168,-11.092337,1.5149311
1644,M,1819246896437000,2.2201831,-10.248289,-3.6236646
1610,M,19183035726831,1.1298523,0.059692383,-1.8686066
1642,M,1471983472252000,-0.6490503,9.982442,2.7422974
1616,M,193204595528207,-3.4224548,-9.342667,-4.7571716
1641,M,1218171707863000,7.5323367,0.8382569,-2.565066
1643,M,711100228448000,1.6405884,-7.9730206,-2.7159522
1619,M,174252093240884,1.79206,-7.331644,0.8367735
1621,M,167895748256473,3.1842883,9.97185,8.377312
1650,M,360378223476000,4.6032276,-10.748848,0.8334668
1633,M,694585184941524,-1.8614197,-10.408646,-2.0917358
1643,M,711019325241000,2.1627028,-0.5987549,-2.2632935
1615,M,169645906171568,-2.1116333,-9.564438,-0.9933319
1632,M,6242583377733,2.2010345,-6.9072876,-4.775482
1639,M,184262033230141,9.803957,0.37424365,2.6719291
1629,M,1127803755414324,-1.5467834,6.730667,-5.7435455
1603,M,9202445286902,-2.010531,9.343372,2.3882163
1637,M,16272662343281,5.939715,-4.0625114,-0.104297414
1619,M,174215740621992,-3.570952,-9.8042555,5.695806
1626,M,599630221202371,4.34494,-5.8004913,2.0022125
1612,M,5923648995187,-8.370041,-9.042343,-1.4683838
1641,M,1218146851059000,10.375225,-1.7315992,1.0059083
1650,M,360473848085000,-0.5508545,-9.472302,1.8082398
1634,M,78368534439268,8.141739,-8.450516,-3.4365387
1606,M,123227092379444,-6.900406,-1.4679108,-1.6404572
1619,M,174258876550518,1.3437457,-17.167025,-0.045489833
1646,M,1467482970198000,-8.423284,0.847837,-3.755391
1614,M,82101257054000,10.241104,7.6281376,8.353828
1635,M,677144636449610,-1.2676086,-6.171829,-2.878952
1648,M,460642375096000,-8.669971,-12.214601,2.4836354
1614,M,82207566445000,0.2706372,10.166859,0.014370117
1614,M,82117972832000,-1.3867164,10.859019,-7.510782
1608,M,110695667423630,-1.0453339,9.131607,-0.5708313
1642,M,1472111294207000,-2.3926246,10.384805,0.9867481
1647,M,1218957737205630,4.216788,-5.591658,-3.8402996
1629,M,1127802647636524,-6.08284,8.726135,-6.161957
1606,M,123119888700808,-9.006866,-8.39743,-3.197586
1644,M,1819281148676000,0.55803955,-8.258028,-3.4847536
1627,M,443201880909423,-0.6274719,-5.7987976,-2.4106903
1611,M,709847185007,-9.1727295,0.53182983,2.4779663
1629,M,1127815790028229,-5.2772675,8.470703,-1.8482819
1636,M,505641508376209,1.1519318,-9.9427185,-0.15151978
1646,M,1467514620177000,-7.6041875,-0.4622388,-2.4860303
1631,M,1554657841205533,-1.4579468,10.412857,-1.1165161
1616,M,193232813890633,-0.3615265,-19.386353,11.509308
1619,M,174254327443330,1.5095441,-7.325659,2.7509377
1650,M,360454279239000,-1.21188,-10.047108,5.5780005
1627,M,443147760414262,0.8950958,-6.8584137,-6.0659027
1643,M,711133022629000,-21.157604,-18.36022,8.746612
1637,M,16196379293911,9.653122,-2.8845642,1.8038813
1600,M,252598471050277,2.22995,10.142807,2.7364044
1643,M,711044640406000,2.9458742,-10.497371,-2.6441016
1614,M,82245211609000,-0.5292993,9.841136,2.2632935
1622,M,1149353938105086,1.8387604,-8.501038,4.216095
1642,M,1471960385450000,0.38559815,10.324929,1.0154883
1622,M,1149312949946561,0.22059631,-12.56279,0.4119873
1633,M,694552233262472,-2.427658,-9.108826,-1.2697601
1614,M,82219059875000,0.77359134,9.187295,0.61552006
1648,M,460702595178000,-4.799619,-8.152647,1.1855347
1642,M,1472051946448000,-0.46942386,10.509346,-1.0801538
1608,M,110756998592257,-7.3349457,15.986221,-3.815567
1608,M,110725114454602,-0.32583618,8.489471,1.1277466
1608,M,110629582834015,-0.80249023,2.0181427,1.2845764
1638,M,1139611357814049,13.494618,-1.0244191,-1.2086229
1641,M,1218068391388000,8.375383,-18.537453,-32.51239
1648,M,460670278926000,-1.334026,-9.366921,0.4526587
1608,M,110629804391632,-1.7571411,10.490036,0.96269226
1603,M,9134327612499,1.1498153,9.681553,0.43035775
1628,M,1139363876566527,-2.1059418,-12.353928,-2.3323212
1612,M,5872438984865,-7.496002,-9.752838,-1.4039459
1624,M,519015006081770,3.7830658,-8.940308,-0.43470764
1648,M,460567326995000,-6.574329,-7.194639,-0.4766089
1610,M,19283703448938,-0.79185486,7.39209,0.37930298
1601,M,266004715898734,2.5953147,6.0423665,2.010531
1604,M,18975172465586,2.6033325,9.073715,-1.6930695
1642,M,1471960969602000,-0.9580079,9.362132,2.5027955
1646,M,1467611520593000,-8.322693,1.719624,-4.2248144
1647,M,1219051152188823,1.3449428,-9.695918,-2.397793
1625,M,708406966709231,-10.160309,-2.997223,-0.29981995
1648,M,460654080541000,-2.3255641,-9.362132,-0.5843848
1619,M,174305484758833,0.29568392,-9.841965,1.6208745
1638,M,1139594491564999,-2.5345619,1.9707273,2.6747723
1635,M,677144314183985,-6.487854,-11.443344,-2.0144043
1649,M,1165855541848301,0.4237737,-9.107543,1.2976574
1604,M,18834030202892,-1.2044678,9.157227,0.3243866
1621,M,167873082759658,-2.6102784,9.586982,2.6264393
1616,M,193237285326180,-1.9984741,-9.465836,0.7799835
1649,M,1165745328476937,8.282143,-10.954071,0.8798691
1648,M,460715267433000,-0.09340577,-8.399334,0.6227051
1646,M,1467522618298000,-9.295072,-0.79993653,-1.9375709
1614,M,82116133265000,-2.5530908,9.666299,0.06706055
1643,M,711090896735000,4.5960426,-7.5395217,-0.06466553
1649,M,1165864600399287,-2.3397336,-5.8741736,-2.0201077
1642,M,1471950977393000,-1.2741505,10.0063925,1.3196558
1627,M,443132190959432,-4.705841,-6.4307404,-5.086029
1610,M,19234557942246,1.4901276,9.140396,-1.7461243
1607,M,287705126587785,1.7675194,-10.569203,2.007538
1613,M,177778282646819,-1.7890673,15.462353,-2.926313
1642,M,1471962238821000,-0.9268726,10.41594,0.58677983
1637,M,16239518090401,9.478345,-5.4535427,2.5604491
1608,M,110720099187770,-1.4880219,15.131424,0.25045776
1617,M,269608472033885,-5.2085724,-8.501129,-1.2335815
1615,M,169558995134605,-10.418472,-10.122833,-14.170074
1642,M,1471971284287000,-1.7962648,9.649534,1.7220191
1645,M,1132214922227000,3.0752053,-13.3689995,-7.0150127
1648,M,460636431778000,-6.2773466,-6.71324,1.7028589
1647,M,1218988821410724,1.2982559,-7.8996687,-3.0280666
1633,M,694590482182735,-4.0556793,-8.994476,0.7077942
1623,M,2774708264938,-0.07606506,-10.52179,-0.4779358
1647,M,1219000674991031,-0.7332243,-10.077195,-2.9735985
1623,M,2926273801929,0.028411865,-12.392792,-0.60983276
1646,M,1467626508497000,-8.190968,0.9915381,-4.512217
1633,M,694605548087655,-1.6496735,-9.007095,-2.3241425
1649,M,1165894487121150,3.6870706,-4.3568487,-2.2984335
1605,M,183524512595970,1.9440918,11.778873,0.10354923
1625,M,708349422163509,-10.9783325,-8.03154,7.2861786
1627,M,443068301805314,0.8159027,-8.558319,-4.1714783
1648,M,460561161909000,-1.6070582,-9.889036,1.2430152
1620,M,939146958603663,9.11171,-7.6099243,0.41275024
1646,M,1467494070932000,-8.861572,0.6322852,-3.302732
1616,M,193144110292826,6.951599,-13.391373,1.0858002
1642,M,1472018988501000,-1.3891114,9.889036,1.1400293
1626,M,599635306956766,1.4888916,-7.5938263,-3.6412659
1613,M,177752946012867,2.777274,12.088325,0.2633622
1635,M,677094483874566,-2.2136993,-10.575821,-1.7801056
1611,M,705969945019,6.237213,-7.2771606,-0.89398193
1649,M,1165817314593940,-3.064578,-7.744644,-5.7802014
1614,M,82196923739000,1.4394068,6.7635355,0.24908204
1607,M,287793833935878,2.882619,-9.139266,0.3597288
1648,M,460689902406000,-4.071533,-6.574329,-1.83219
1642,M,1472118365135000,0.3161426,9.968072,0.8813672
1645,M,1132292877918000,-2.7135572,-6.0665846,-0.42152345
1607,M,287838566116535,-0.6404489,-7.091027,-0.7589619
1632,M,6260559783720,-2.4491882,-11.170883,-1.904541
1600,M,252586788908338,-0.4299469,9.3203125,-0.0005187988
1646,M,1467493607694000,-9.045989,0.88376224,-2.792593
1608,M,110774682929508,0.26515198,9.574005,0.1502533
1605,M,183500969219834,2.6491842,18.054077,10.193314
1643,M,711088377585000,1.9854712,-9.036409,-0.023950197
1608,M,110719011541285,0.26768494,8.768677,0.39961243
1616,M,193189348311805,1.9445343,-6.8780365,-4.273529
1608,M,110632261667023,-2.3397064,10.279617,0.8865051
1640,M,173535282058399,9.414001,-3.9977183,-0.50382984
1621,M,167908437669906,-0.8858546,12.149975,1.4012065
1644,M,1819333977346000,1.2430152,-8.602911,-3.7074904
1644,M,1819284049951000,-8.873548,-10.801538,2.9698243
1608,M,110792145698423,-0.52545166,9.600433,0.28938293
1613,M,177873294166521,0.10654198,5.277419,3.4901476
1640,M,173552974123769,6.7372837,-0.9068039,2.3404818
1629,M,1127874150321925,-4.593033,7.8448944,-2.2208405
1614,M,82177220624000,1.092129,13.045672,3.2189064
1642,M,1472061193172000,-0.2562671,10.425521,-0.22513184
1609,M,38935768332210,7.4609985,-11.966751,-10.819962
1614,M,82182304561000,-2.304009,8.923843,0.57719976
1603,M,9129062497398,-5.2139726,12.313379,1.8255788
1602,M,99796791989891,4.736603,-6.7675323,0.50904846
1623,M,2844498918801,0.2322998,-9.371628,-1.8917236
1633,M,694565486452614,-5.812729,-9.959274,1.5196228
1642,M,1472079041852000,-0.4143384,9.544153,2.3806496
1602,M,99804445777600,4.712158,3.3716888,-0.6156311
1641,M,1218069015824000,7.7407036,-0.5676197,-0.72569096
1625,M,708329622955079,-5.169815,4.606247,-5.498062
1607,M,287749499503185,4.3873744,-11.002554,1.3180081
1608,M,110693552555466,-0.91371155,10.395309,-0.40751648
1639,M,184306569717011,9.090485,-1.7158945,1.1324574
1649,M,1165758976064066,6.0956373,-10.329185,-0.11851298
1610,M,19254014726180,-4.322098,8.460892,-0.511673
1630,M,1560650320133042,7.1586456,-1.7467957,8.993668
1635,M,677141736058985,-2.0487518,-8.497467,-1.160553
1607,M,287666418922278,2.5264814,-8.627506,1.6106992
1629,M,1127784620918440,-4.23703,8.446213,-1.7877045
1626,M,599688279393318,4.647232,-8.134216,1.6698608
1610,M,19142571252041,2.6739807,8.779831,-1.8252258
1621,M,167839364222483,-0.93732995,7.6123643,-2.3301568
1625,M,708395465850369,-10.780197,-6.186447,3.1761322
1611,M,776666951780,3.1801758,-9.422653,0.018539429
1619,M,174311749383569,-1.122282,-10.1939125,1.448492
1648,M,460606452795000,-3.9877076,-6.9048414,-1.7148341
1641,M,1218057735176000,9.589659,2.929109,3.0967603
1621,M,167938126109061,1.9237411,9.160215,3.7786489
1617,M,269594221844942,-4.466385,-7.002121,2.1114655
1635,M,677032165746218,-5.082062,-9.814255,3.6165466
1621,M,167804448315725,-2.0913353,10.965444,0.54168814
1618,M,776122450155292,-2.1516876,-9.430847,-0.5605774
1642,M,1472068062685000,0.25866213,8.943004,-1.0322535
1608,M,110634577930887,0.026168823,10.073547,0.15948486
1608,M,110636712940653,1.6269226,6.6660767,4.174576
1647,M,1219050553664816,3.3153708,-8.996812,-1.1965023
1635,M,677052327505214,-0.8260498,-9.437393,3.1454773
1625,M,708355807051205,2.8869476,-3.493866,-13.464188
1646,M,1467564763185000,-8.487949,1.1352394,-3.6979103
1626,M,599590995458300,4.787369,-6.85347,0.99113464
1627,M,443056518961983,0.4898224,-12.793991,-4.083893
1645,M,1132323343635000,0.19878663,-5.137317,1.5088624
1635,M,677067151713485,0.19940186,-9.915161,2.610733
1641,M,1218171365635000,9.419612,-1.4202466,-1.6429834
1630,M,1560514414684311,10.043259,2.7175293,2.5954132
1610,M,19198242640271,2.0806122,8.548706,-2.1398773
1628,M,1139359646830199,-0.42056274,-9.749176,0.8415985
1650,M,360367462495000,0.79993653,-9.110655,2.430945
1644,M,1819188485885000,-1.463357,-8.909473,2.0237916
1642,M,1471956094439000,-0.06466553,8.284373,1.2382251
1649,M,1165792973545460,-1.5442601,-8.314464,-0.5919664
1629,M,1127747661075577,-5.595886,8.152679,-1.875061
1603,M,9233129374650,1.246182,9.927557,0.9624691
1626,M,599547187478825,0.30387878,-7.601074,3.2683563
1642,M,1472101302173000,-2.6249416,9.7621,1.9327809
1620,M,939005816345317,3.6862488,-10.776306,6.383957
1621,M,167843314329618,1.436521,9.271546,0.22505496
1644,M,1819268616392000,2.3758595,-7.661668,-6.1216702
1629,M,1127830140924352,-4.9490204,8.412048,-2.0198517
1642,M,1472077954058000,-0.6322852,10.861414,2.9003687
1633,M,694557550657291,-4.9842834,-11.398972,2.066925
1610,M,19234175251816,2.0748749,7.55719,-4.37381
1608,M,110748458553016,-0.09416199,8.818237,3.9792175
1628,M,1139389255007154,0.19941711,-9.566147,0.6996002
1646,M,1467507488446000,-8.4376545,1.3196558,-3.4847536
1604,M,18869831885766,0.66101074,10.840729,2.0394287
1616,M,193176115294891,0.7959442,-6.2038116,-3.1050873
1641,M,1218038779651000,9.192085,0.40715334,-3.0799952
1650,M,360401076396000,1.9423609,-6.1504107,4.5720925
1607,M,287669611574517,3.4847605,-9.032724,1.7824832
1629,M,1127729130803630,-4.8742676,8.954498,-2.4210358
1610,M,19223258530450,5.1803284,10.596512,-0.64079285
1625,M,708307950578864,-7.042801,-3.5120697,2.099289
1610,M,19207386919483,1.401947,10.499573,2.498825
1601,M,265959065672867,1.459266,9.424775,-0.037708677
1601,M,266002839891651,-3.9031472,6.1782374,-2.3529017
1603,M,9165135675404,1.270124,9.850943,0.557849
1638,M,1139596236377619,17.995718,-9.966763,1.2334628
1604,M,18956742880896,-7.274994,0.07583618,2.535019
1628,M,1139414834825294,-1.2398224,-8.9687195,0.8345642
1607,M,287781700769891,4.9278655,-8.639477,2.8407204
1646,M,1467641939643000,-9.297466,0.46702883,-3.7697608
1620,M,939013067314821,3.2986603,-8.007355,2.9438934
1625,M,708379715123505,-13.926544,-5.048477,-4.1761017
1613,M,177841493002211,-1.757344,5.1900306,7.2831616
1648,M,460614088404000,-1.453777,-9.314231,-0.4981641
1649,M,1165874299307876,1.8752584,-10.4171715,1.1833342
1619,M,174244152087032,2.0626047,-5.643732,3.1214404
1629,M,1127765033192882,-6.5184326,9.970779,-2.2202148
1624,M,519012387673567,4.861023,-8.215622,-1.003952
1643,M,711098112040000,1.6717237,-6.4018874,-3.0847852
1626,M,599542051360239,2.2272644,-9.340866,1.0806885
1625,M,708399111484622,-9.676865,-0.95069885,-0.46273804
1629,M,1127848721544745,-3.03096,11.58316,-2.6036987
1629,M,1127883465818231,-9.025177,4.560074,-3.6037445
1615,M,169556829920665,-0.60661316,-9.374161,0.3098755
1629,M,1127773190541515,-6.6581116,6.8052826,-2.5384064
1629,M,1127807582318621,-4.0399933,4.0585938,-6.5338135
1649,M,1165795686715981,1.8004397,-13.687651,-3.311181
1612,M,5841823746571,-7.0971527,-10.067017,-0.59788513
1620,M,938980639328138,4.5313263,-6.803116,3.9458466
1633,M,694555375364322,-4.976349,-8.4023285,-0.13050842
1604,M,18909158358472,1.9541931,9.353653,-0.8701172
1624,M,519055188572011,2.2165222,-9.372879,-1.5636749
1621,M,167879108576478,-0.5279215,10.763732,-1.9794062
1606,M,123085043723383,-8.048126,-0.3918152,-1.4239807
1627,M,443138454997518,-0.14338684,-10.454437,-5.1464996
1637,M,16171998106701,8.03943,-3.071312,1.9954175
1617,M,269595329633028,-2.2506561,-9.6757965,-1.4692688
1616,M,193182963424110,-1.1393585,-9.766586,-0.2599945
1649,M,1165801592638009,-4.0695443,1.2587515,-4.2383356
1616,M,193146909975443,-4.079376,-8.917526,0.009262085
1612,M,5921483774689,-7.2100525,-5.821869,-3.7021942
1600,M,252644645657418,-5.636902,10.377121,3.0699005
1613,M,177871899735531,-0.9235633,10.362105,1.6621746
1601,M,265893742946537,1.982399,6.0740895,2.2152352
1645,M,1132322376448000,-3.3099172,-7.216194,-4.414021
1621,M,167774959187456,2.6635494,7.755418,-5.0876784
1642,M,1472026059479000,-1.1376343,10.629097,-0.13172609
1633,M,694704201648142,-5.9996033,-8.470169,-4.0616913
1613,M,177858492070224,0.27353755,9.546281,1.4957775
1612,M,5996813375196,-6.890579,-7.976593,-1.084259
1617,M,269607112475780,-5.754318,-4.779068,4.4553375
1607,M,287710671929866,4.5100775,-7.994838,2.1745336
1649,M,1165765360322710,-2.1284454,-6.393117,-7.9595237
1648,M,460569120084000,-2.794988,-8.01613,0.16046631
1642,M,1472054061704000,-1.8010547,9.754915,1.4322218
1631,M,1554523597424326,5.302109,5.9296722,7.5195923
1621,M,167776395797039,3.323152,10.588956,1.0588357
1628,M,1139440112526220,4.008255,-12.37883,-0.10725403
1646,M,1467612265891000,-6.444998,-0.2778223,-5.240303
1642,M,1472093606733000,-1.2669654,9.7142,1.3124708
1627,M,443156461595328,-4.68898,-6.7414703,-3.780182
1643,M,711107585133000,4.9145803,-13.768968,8.916658
1644,M,1819245888995000,3.9805226,-5.9468336,-8.274793
1650,M,360454178517000,-0.34727785,-9.625584,0.6586304
1621,M,167785972370784,7.4932528,5.6904187,0.51116204
1616,M,193251303889480,-2.032898,-10.114044,0.06977844
1605,M,183574591948242,0.38067806,7.157466,-0.81043726
1648,M,460545366317000,-2.7686427,-8.286768,2.8093581
1610,M,19280500934290,-1.3595276,12.461075,-2.4782562
1606,M,123073160180391,-9.626877,-1.9726257,-1.6499939
1639,M,184347909652781,8.884583,-0.7246949,1.9393034
1614,M,82181354960000,-1.3292359,9.802815,-0.27303225
1650,M,360424614490000,3.1231055,-9.148975,3.4655933
1616,M,193282201123202,-2.9313965,-9.791718,0.039627075
1612,M,5839557816395,-4.9884186,-9.11261,-3.0005798
1605,M,183463138498598,0.32202014,9.77373,-1.323395
1646,M,1467510208263000,-8.068821,1.698069,-4.550537
1632,M,6314690326599,1.9034271,-9.147507,-1.3453522
1633,M,694577450547282,-1.4677277,-9.972748,-0.06022644
1635,M,677137687627866,-0.3170166,-6.3766785,-2.6797485
